2025-05-29 19:51:16,241 - Voter 0, Epoch 51/200, Loss: 1.0147, Train Acc: 0.5067, Val Acc: 0.5393, Val f1: 0.5104, Best f1: 0.5368
2025-05-29 19:51:36,450 - Voter 0, Epoch 52/200, Loss: 1.0277, Train Acc: 0.5083, Val Acc: 0.5420, Val f1: 0.5157, Best f1: 0.5368
2025-05-29 19:51:56,858 - Voter 0, Epoch 53/200, Loss: 1.0103, Train Acc: 0.5181, Val Acc: 0.5420, Val f1: 0.5198, Best f1: 0.5368
2025-05-29 19:52:16,782 - Voter 0, Epoch 54/200, Loss: 1.0092, Train Acc: 0.5196, Val Acc: 0.5509, Val f1: 0.5281, Best f1: 0.5368
2025-05-29 19:52:37,707 - Voter 0, Epoch 55/200, Loss: 1.0007, Train Acc: 0.5228, Val Acc: 0.5455, Val f1: 0.5197, Best f1: 0.5368
2025-05-29 19:52:57,896 - Voter 0, Epoch 56/200, Loss: 1.0069, Train Acc: 0.5250, Val Acc: 0.5348, Val f1: 0.5046, Best f1: 0.5368
2025-05-29 19:53:17,856 - Voter 0, Epoch 57/200, Loss: 1.0135, Train Acc: 0.5194, Val Acc: 0.5580, Val f1: 0.5339, Best f1: 0.5368
2025-05-29 19:53:37,426 - Voter 0, Epoch 58/200, Loss: 1.0155, Train Acc: 0.5123, Val Acc: 0.5446, Val f1: 0.5160, Best f1: 0.5368
2025-05-29 19:53:58,234 - Voter 0, Epoch 59/200, Loss: 1.0125, Train Acc: 0.5223, Val Acc: 0.5563, Val f1: 0.5306, Best f1: 0.5368
2025-05-29 19:54:18,549 - Voter 0, Epoch 60/200, Loss: 1.0040, Train Acc: 0.5304, Val Acc: 0.5625, Val f1: 0.5390, Best f1: 0.5368
2025-05-29 19:54:38,714 - Voter 0, Epoch 61/200, Loss: 0.9943, Train Acc: 0.5335, Val Acc: 0.5571, Val f1: 0.5338, Best f1: 0.5390
2025-05-29 19:55:00,309 - Voter 0, Epoch 62/200, Loss: 0.9917, Train Acc: 0.5359, Val Acc: 0.5580, Val f1: 0.5373, Best f1: 0.5390
2025-05-29 19:55:19,865 - Voter 0, Epoch 63/200, Loss: 1.0035, Train Acc: 0.5281, Val Acc: 0.5723, Val f1: 0.5534, Best f1: 0.5390
2025-05-29 19:55:40,222 - Voter 0, Epoch 64/200, Loss: 0.9899, Train Acc: 0.5371, Val Acc: 0.5652, Val f1: 0.5442, Best f1: 0.5534
2025-05-29 19:56:00,084 - Voter 0, Epoch 65/200, Loss: 0.9902, Train Acc: 0.5337, Val Acc: 0.5643, Val f1: 0.5429, Best f1: 0.5534
2025-05-29 19:56:20,967 - Voter 0, Epoch 66/200, Loss: 0.9971, Train Acc: 0.5391, Val Acc: 0.5554, Val f1: 0.5289, Best f1: 0.5534
2025-05-29 19:56:42,058 - Voter 0, Epoch 67/200, Loss: 0.9909, Train Acc: 0.5393, Val Acc: 0.5643, Val f1: 0.5417, Best f1: 0.5534
2025-05-29 19:57:01,901 - Voter 0, Epoch 68/200, Loss: 0.9899, Train Acc: 0.5353, Val Acc: 0.5714, Val f1: 0.5503, Best f1: 0.5534
2025-05-29 19:57:22,704 - Voter 0, Epoch 69/200, Loss: 0.9866, Train Acc: 0.5362, Val Acc: 0.5661, Val f1: 0.5471, Best f1: 0.5534
2025-05-29 19:57:44,540 - Voter 0, Epoch 70/200, Loss: 0.9918, Train Acc: 0.5397, Val Acc: 0.5687, Val f1: 0.5530, Best f1: 0.5534
2025-05-29 19:58:04,300 - Voter 0, Epoch 71/200, Loss: 0.9872, Train Acc: 0.5364, Val Acc: 0.5696, Val f1: 0.5507, Best f1: 0.5534
2025-05-29 19:58:24,489 - Voter 0, Epoch 72/200, Loss: 0.9819, Train Acc: 0.5395, Val Acc: 0.5661, Val f1: 0.5453, Best f1: 0.5534
2025-05-29 19:58:44,202 - Voter 0, Epoch 73/200, Loss: 0.9846, Train Acc: 0.5391, Val Acc: 0.5509, Val f1: 0.5213, Best f1: 0.5534
2025-05-29 19:59:04,652 - Voter 0, Epoch 74/200, Loss: 0.9797, Train Acc: 0.5397, Val Acc: 0.5527, Val f1: 0.5281, Best f1: 0.5534
2025-05-29 19:59:25,999 - Voter 0, Epoch 75/200, Loss: 0.9770, Train Acc: 0.5402, Val Acc: 0.5571, Val f1: 0.5377, Best f1: 0.5534
2025-05-29 19:59:46,588 - Voter 0, Epoch 76/200, Loss: 0.9816, Train Acc: 0.5408, Val Acc: 0.5571, Val f1: 0.5340, Best f1: 0.5534
2025-05-29 20:00:06,084 - Voter 0, Epoch 77/200, Loss: 0.9676, Train Acc: 0.5496, Val Acc: 0.5643, Val f1: 0.5455, Best f1: 0.5534
2025-05-29 20:00:25,795 - Voter 0, Epoch 78/200, Loss: 0.9705, Train Acc: 0.5513, Val Acc: 0.5634, Val f1: 0.5424, Best f1: 0.5534
2025-05-29 20:00:45,513 - Voter 0, Epoch 79/200, Loss: 0.9722, Train Acc: 0.5451, Val Acc: 0.5607, Val f1: 0.5410, Best f1: 0.5534
2025-05-29 20:01:05,404 - Voter 0, Epoch 80/200, Loss: 0.9643, Train Acc: 0.5504, Val Acc: 0.5652, Val f1: 0.5429, Best f1: 0.5534
2025-05-29 20:01:26,348 - Voter 0, Epoch 81/200, Loss: 0.9711, Train Acc: 0.5498, Val Acc: 0.5679, Val f1: 0.5500, Best f1: 0.5534
2025-05-29 20:01:46,640 - Voter 0, Epoch 82/200, Loss: 0.9734, Train Acc: 0.5449, Val Acc: 0.5652, Val f1: 0.5438, Best f1: 0.5534
2025-05-29 20:02:06,090 - Voter 0, Epoch 83/200, Loss: 0.9684, Train Acc: 0.5502, Val Acc: 0.5554, Val f1: 0.5346, Best f1: 0.5534
2025-05-29 20:02:27,215 - Voter 0, Epoch 84/200, Loss: 0.9710, Train Acc: 0.5545, Val Acc: 0.5679, Val f1: 0.5501, Best f1: 0.5534
2025-05-29 20:02:47,112 - Voter 0, Epoch 85/200, Loss: 0.9676, Train Acc: 0.5522, Val Acc: 0.5643, Val f1: 0.5453, Best f1: 0.5534
2025-05-29 20:03:07,278 - Voter 0, Epoch 86/200, Loss: 0.9648, Train Acc: 0.5540, Val Acc: 0.5687, Val f1: 0.5490, Best f1: 0.5534
2025-05-29 20:03:29,181 - Voter 0, Epoch 87/200, Loss: 0.9591, Train Acc: 0.5580, Val Acc: 0.5634, Val f1: 0.5413, Best f1: 0.5534
2025-05-29 20:03:50,373 - Voter 0, Epoch 88/200, Loss: 0.9556, Train Acc: 0.5540, Val Acc: 0.5714, Val f1: 0.5533, Best f1: 0.5534
2025-05-29 20:04:09,850 - Voter 0, Epoch 89/200, Loss: 0.9538, Train Acc: 0.5607, Val Acc: 0.5598, Val f1: 0.5394, Best f1: 0.5534
2025-05-29 20:04:29,652 - Voter 0, Epoch 90/200, Loss: 0.9632, Train Acc: 0.5594, Val Acc: 0.5652, Val f1: 0.5467, Best f1: 0.5534
2025-05-29 20:04:49,888 - Voter 0, Epoch 91/200, Loss: 0.9458, Train Acc: 0.5583, Val Acc: 0.5714, Val f1: 0.5519, Best f1: 0.5534
2025-05-29 20:05:10,879 - Voter 0, Epoch 92/200, Loss: 0.9634, Train Acc: 0.5542, Val Acc: 0.5661, Val f1: 0.5449, Best f1: 0.5534
2025-05-29 20:05:31,724 - Voter 0, Epoch 93/200, Loss: 0.9546, Train Acc: 0.5600, Val Acc: 0.5634, Val f1: 0.5411, Best f1: 0.5534
2025-05-29 20:05:31,725 - Patience reached reloading best model
2025-05-29 20:05:51,817 - Voter 0, Epoch 94/200, Loss: 0.9846, Train Acc: 0.5487, Val Acc: 0.5625, Val f1: 0.5397, Best f1: 0.5534
2025-05-29 20:06:13,168 - Voter 0, Epoch 95/200, Loss: 0.9902, Train Acc: 0.5353, Val Acc: 0.5696, Val f1: 0.5488, Best f1: 0.5534
2025-05-29 20:06:34,611 - Voter 0, Epoch 96/200, Loss: 0.9778, Train Acc: 0.5444, Val Acc: 0.5750, Val f1: 0.5548, Best f1: 0.5534
2025-05-29 20:06:55,297 - Voter 0, Epoch 97/200, Loss: 0.9760, Train Acc: 0.5415, Val Acc: 0.5670, Val f1: 0.5468, Best f1: 0.5548
